language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
PHP,,full,,php-icinga-icingaweb2-module-graphite-add-a-few-nodes,3727,3915,1173,1234,ok,3.246395,442496,1580020,1234
PHP,,small,,php-nextcloud-change-doccomment,4637,4628,1771,1771,ok,3.608897,442496,1693132,1771
PHP,,stratified,,php-nextcloud-server-add-a-few-types,655,678,139,146,ok,1.207306,113380,619498,146
PHP,,stratified,,php-nextcloud-server-add-declare,224,250,23,32,ok,0.087466,11392,47191,32
PHP,,stratified,,php-nextcloud-server-add-declare-2,353,379,34,43,ok,0.111829,14176,63057,43
PHP,,stratified,,php-nextcloud-server-add-declare-3,366,392,20,29,ok,0.087541,12520,48433,29
PHP,,stratified,,php-nextcloud-server-add-declare-4,538,564,58,67,ok,0.16881200000000002,27968,104163,67
PHP,,stratified,,php-nextcloud-server-add-declare-5,438,464,39,48,ok,0.123092,14176,65093,48
PHP,,stratified,,php-nextcloud-server-add-declare-6,431,457,42,51,ok,0.137377,14176,68865,51
PHP,,stratified,,php-nextcloud-server-add-declare-7,498,524,129,138,ok,0.318392,55808,197445,138
PHP,,stratified,,php-nextcloud-server-add-one-element-to-array-init,284786,284929,57886,57912,ok,720.436037,28377216,75586632,57912
PHP,,stratified,,php-nextcloud-server-add-readonly,609,618,153,155,ok,0.58565,67332,302008,155
PHP,,stratified,,php-nextcloud-server-real-small-change,652,571,158,139,ok,0.644891,76624,345988,162
PHP,,small,,php-nextcloud-server-whitespace-and-added-declaration,819,844,251,260,ok,0.531489,110976,347985,260
PHP,,full,,php-php-fig-log-deleted-a-class,4743,4649,1287,1263,ok,2.670305,442496,1512048,1287
PHP,,full,,php-rk4an-phpsysinfo-actual-logic-change,35026,35381,10299,10386,ok,375.879228,11869400,43142084,10390
PHP,,full,,php-smarty-php-smarty-change-version-string,56570,56570,11816,11816,ok,32.922115000000005,3539072,12794478,11816
PHP,,full,,php-symfony-finder-move-elseif-block-to-else,24386,24157,4258,4224,ok,18.136007,2021880,7269584,4259
PHP,,full,,php-theseer-directoryscanner-add-two-test-cases-and-reformat-file,6163,7094,1101,1181,ok,4.169959,491270,2200012,1181
PHP,,small,,php-wordpress-wordpress-add-null-to-return,97804,97809,19897,19898,ok,66.630696,7065728,25286592,19898
PHP,,stratified,,php-wordpress-wordpress-add-one-require-statement,30186,30245,5637,5651,ok,23.921782,1773696,5440606,5651
PHP,,small,,php-wordpress-wordpress-add-rtc-check,46036,46422,10228,10308,ok,68.238051,5540850,20251366,10308
PHP,,small,,php-wordpress-wordpress-add-some-checks,151511,152232,34771,34952,ok,285.12699000000003,20705122,80923644,34952
PHP,,stratified,,php-wordpress-wordpress-not-sure-if-this-parses-correctly,288385,288444,51035,51049,ok,157.105525,14131328,50584862,51049
PHP,,stratified,,php-wordpress-wordpress-one-line-file-insert-and-update,337,374,137,155,ok,8.829495,981332,2251482,155
PHP,,stratified,,php-wordpress-wordpress-one-line-file-with-real-insert-and-update,462,472,192,198,ok,1.7230800000000002,376604,955090,198
PHP,,stratified,,php-wordpress-wordpress-remove-one-todo-comment,49173,49067,12413,12412,ok,38.269294,3534976,12269229,12413
PHP,,small,,php-wordpress-wordpress-update-doccomment,23929,23944,4318,4318,ok,9.345545,1767552,5764404,4318
PHP,,stratified,,php-wordpress-wordpress-version,174,174,65,65,ok,0.12152700000000001,28224,101882,65
PHP,,stratified,,php-wordpress-wordpress-version-2,366,366,143,143,ok,0.25721099999999997,56320,217642,143
PHP,,stratified,,php-wordpress-wordpress-version-3,1818,1818,613,613,ok,1.043869,221824,751850,613
PHP,,stratified,,php-wordpress-wordpress-version-4,12651,12651,4722,4722,ok,10.544047,1769600,6189282,4722
PHP,,stratified,,php-wordpress-wordpress-version-5,262,262,101,101,ok,0.186175,28736,128762,101
PHP,,stratified,,php-wordpress-wordpress-version-6,185,185,71,71,ok,0.129391,28224,107546,71
PHP,,stratified,,php-wordpress-wordpress-version-7,262,262,101,101,ok,0.181254,28736,128762,101
PHP,,stratified,,php-wordpress-wordpress-version-8,83,83,30,30,ok,0.058581,14176,48634,30
PHP,,small,,php-wordpress-wordpress-version-update,1113,1113,84,84,ok,0.16730799999999998,28224,108106,84
PHP,,small,,php-wordpress-wordpress-version-update-2,1113,1113,84,84,ok,0.16055999999999998,28224,108106,84
PHP,,small,,php-wordpress-wordpress-version-update-3,1113,1113,84,84,ok,0.162161,28224,108106,84
PHP,,small,,php-wordpress-wordpress-whitespace-only-change,98245,98244,20113,20113,ok,54.226799,7065728,23381566,20113
PHP,,full,,php-zetacomponents-base-whitespace-only-change,4950,4948,318,318,ok,0.635678,110976,395244,318
PHP,,full,,php-zetacomponents-consoletools-file-with-parse-errors-and-a-few-deletions,14540,14499,1910,1903,ok,20.522225000000002,1629484,6815116,1910
Python,,full,,python-aajanki-yle-dl-tiny-change,1776,1770,344,341,ok,0.74615,110976,467080,344
Python,,full,,python-aboutcode-org-license-expression-excellent-test-case,76191,76014,13554,13537,ok,63.49874,4324374,21182442,13619
Python,,stratified,,python-ansible-ansible-add-comment,847,977,65,66,ok,0.175129,28224,101644,66
Python,,small,,python-ansible-ansible-field-rename,60372,60373,10431,10431,ok,24.946195,3532928,12169332,10431
Python,,small,,python-ansible-ansible-ridiculously-long-yaml-in-string-constant-and-actual-code-changes,67347,71178,10314,10992,ok,37.707216,3532928,14587157,11007
Python,,full,,python-bolero-murakami-sprout-change-copyright-year,4045,4045,1356,1356,ok,2.4087140000000002,442496,1539700,1356
Python,,full,,python-cloudflare-cloudflare-python-comment-only-changes,1544,1747,443,443,ok,0.809919,111488,449404,443
Python,,small,,python-django-django-update-unit-tests-actual-logic-change,17532,21539,3485,4207,ok,185.654796,14688520,64557303,4458
Python,,full,,python-espressomd-espresso-fix-comment-typo,14094,14095,3650,3650,ok,7.6499250000000005,1766528,5267676,3650
Python,,full,,python-fuzzyray-esearch-whitespace-only-change,2236,2542,773,773,ok,1.5196299999999998,221824,806168,773
Python,,stratified,,python-langchain-ai-langchain-version-change,62,62,14,14,ok,0.027207,3904,15588,14
Python,,small,,python-langflow-ai-langflow-actual-change-of-logic,10104,9645,2719,2584,ok,56.914456,6482214,15845779,2795
Python,,stratified,,python-langflow-ai-langflow-bob,54,37,7,6,ok,0.042386,7638,23457,7
Python,,stratified,,python-langflow-ai-langflow-real-small-change,402,437,88,107,ok,0.447185,54036,245160,108
Python,,stratified,,python-nvbn-thefuck-add-three-arguments,207,237,66,72,ok,0.640276,131114,352942,72
Python,,stratified,,python-nvbn-thefuck-small-change,553,593,131,136,ok,1.390601,231618,651598,136
Python,,stratified,,python-nvbn-thefuck-small-change-2,360,340,96,92,ok,0.945882,114116,435644,96
Python,,stratified,,python-nvbn-thefuck-small-change-3,657,637,205,201,ok,0.545973,55920,280200,205
Python,,stratified,,python-nvbn-thefuck-stdout-stderr-change,470,470,141,141,ok,0.283173,55808,186814,141
Python,,stratified,,python-odoo-odoo-add-import,107,150,10,18,ok,0.054035,6588,25419,18
Python,,stratified,,python-odoo-odoo-add-import-2,121,147,11,19,ok,0.049623999999999995,6752,25817,19
Python,,stratified,,python-odoo-odoo-add-two-imports,118,178,33,49,ok,0.094781,19544,71028,49
Python,,stratified,,python-odoo-odoo-version,894,894,193,193,ok,0.378973,55808,220238,193
Python,,full,,python-open-telemetry-opentelemetry-python-move-from-one-function-to-other,1107,1119,290,290,ok,0.558041,110976,387752,290
Python,,small,,python-openhands-openhands-change-string-constant,1795,1795,464,464,ok,1.041948,221312,689804,464
Python,,stratified,,python-openhands-openhands-small-change,748,725,164,137,ok,0.875332,105365,466405,187
Python,,small,,python-paddlepaddle-paddleocr-formatting-only-change,17608,17638,5094,5094,ok,14.20144,1766528,5894516,5094
Python,,stratified,,python-paddlepaddle-paddleocr-remove-import,101,67,31,21,ok,0.063705,11196,41040,31
Python,,stratified,,python-paddlepaddle-paddleocr-whitespace-only,582,576,182,182,ok,0.354997,55808,212590,182
Python,,stratified,,python-paddlepaddle-paddleocr-whitespace-only-change,66,65,13,13,ok,0.027212999999999998,3968,15608,13
Python,,small,,python-pandas-dev-pandas-doccoment-changes-only,115918,118622,14612,14612,ok,37.757161999999994,7063680,21119546,14612
Python,,full,,python-persepolisdm-persepolis-add-a-single-node,10245,10257,2053,2054,ok,4.010545,883840,2842190,2054
Python,,full,,python-portagefilelist-client-remove-one-import-and-update-one-const-string,6705,6690,1692,1688,ok,3.901013,442496,1649029,1700
Python,,small,,python-pytorch-pytorch-add-param-to-many-places-and-update-one,19203,19449,4439,4498,ok,70.636772,4298606,20663443,4498
Python,,stratified,,python-scrapy-scrapy-comment-update,558,561,114,114,ok,0.246356,55808,185070,114
Python,,small,,python-thefuck-multiline-string-change,2635,2652,594,594,ok,1.226993,221312,774514,594
Python,,small,,python-ytdl-add-import-and-function-call,3122,3198,858,873,ok,1.915033,221824,828910,873
Python,,stratified,,python-ytdl-org-youtube-dl-version-update,68,68,15,15,ok,0.032561,7152,24610,15
Python,,stratified,,python-ytdl-org-youtube-dl-version-update-2,68,68,15,15,ok,0.032448,7152,24610,15
Python,,full,,python-zaneb-autopage-move-time-sleep,11857,11857,3156,3156,ok,6.920694,883840,3628406,3156
R,,full,,r-gtownsend-icon-one-letter-identifier-change,9571,9572,3321,3321,ok,7.335869,899200,4097264,3321
R,,full,,r-hroptatyr-dateutils-real-changes-to-an-r-script,2783,2885,1035,1113,ok,35.804346,2997372,11685178,1134
R,,full,,r-mtytel-helm-dummy-file,209,209,34,34,ok,0.098991,14432,59672,34
R,,full,,r-oracle-dtrace-utils-i-have-no-idea-what-this-change-actually-does,443,623,316,388,ok,31.578245999999996,5192492,9133276,388
Ruby,,small,,ruby-homebrew-add-or-expression,10991,11110,3070,3076,ok,85.570457,4414934,14386906,3076
Ruby,,small,,ruby-homebrew-brew-actual-logic-change,25328,25781,4728,4848,ok,58.587777,2931726,12995748,4864
Ruby,,stratified,,ruby-homebrew-brew-add-extends,6580,6609,1194,1198,ok,3.5261139999999997,442496,1743160,1198
Ruby,,small,,ruby-homebrew-brew-change-heredoc-to-string,9978,9956,2101,2106,ok,23.901994,2334582,7697054,2115
Ruby,,small,,ruby-homebrew-brew-decent-amount-of-new-code-and-some-changes,14602,16831,2777,3452,ok,59.197235,2876484,12720556,3503
Ruby,,small,,ruby-homebrew-brew-enclose-block-in-rescue,9402,9494,1427,1440,ok,3.870038,442496,1807100,1440
Ruby,,small,,ruby-homebrew-brew-function-callsite-argument-change,24802,24627,5148,5125,ok,12.805819,1766528,6373992,5157
Ruby,,small,,ruby-homebrew-brew-real-small-change,7510,7282,1580,1551,ok,23.715005,1383560,4854624,1585
Ruby,,stratified,,ruby-homebrew-brew-version,280,283,62,62,ok,0.12781,28224,91928,62
Ruby,,full,,ruby-intridea-multi_json-remove-double-colon,616,614,165,163,ok,0.49968500000000005,67436,268298,165
Ruby,,full,,ruby-intridea-multi_json-remove-single-comma,723,722,193,192,ok,3.710306,334854,1040522,193
Ruby,,stratified,,ruby-jekyll-jekyll-version,69,69,14,14,ok,0.034473,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-version-2,73,69,14,14,ok,0.03480200000000001,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-version-3,69,73,14,14,ok,0.034134000000000005,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-version-4,69,69,14,14,ok,0.034950999999999996,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-version-5,69,69,14,14,ok,0.034259,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-version-6,69,69,14,14,ok,0.034312,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-version-7,69,69,14,14,ok,0.031464,3848,17522,14
Ruby,,stratified,,ruby-jekyll-jekyll-whitespace-only,137,128,27,27,ok,0.071093,7504,34852,27
Ruby,,stratified,,ruby-jekyll-jekyll-whitespace-only-2,128,137,27,27,ok,0.07076600000000001,7504,34852,27
Ruby,,stratified,,ruby-jekyll-jekyll-whitespace-only-3,483,484,90,90,ok,0.232313,28224,112938,90
Ruby,,stratified,,ruby-jekyll-jekyll-whitespace-only-4,1297,1298,313,313,ok,0.780446,111488,389082,313
Ruby,,full,,ruby-jmespath-jmespath-formatting-and-style-guide-fixes,9434,9180,2299,2287,ok,57.428267,1428794,12593833,2406
Ruby,,full,,ruby-jmespath-jmespath-go-from-conditional-to-unless,1730,1751,438,439,ok,1.139818,152164,548575,471
Ruby,,small,,ruby-junegunn-fzf-add-test-case,128484,128862,36950,37026,ok,138.837613,14131328,46466037,37026
Ruby,,small,,ruby-junegunn-fzf-add-test-case-2,134623,134872,37941,37992,ok,139.005118,14131328,46793039,37992
Ruby,,full,,ruby-main-branch-process_executer-actual-small-change,1124,1137,134,139,ok,2.124696,169288,900752,146
Ruby,,full,,ruby-marcandre-backports-actual-small-change,1869,2483,421,530,ok,10.885745,533438,2661843,533
Ruby,,stratified,,ruby-mastodon-mastodon-add-func-and-attribute,366,440,73,94,ok,0.579717,79299,255241,94
Ruby,,stratified,,ruby-mastodon-mastodon-add-method,139,276,24,59,ok,0.541988,85917,248154,59
Ruby,,stratified,,ruby-mastodon-mastodon-add-one-call,81278,81327,23347,23356,ok,165.325131,12998586,38974190,23356
Ruby,,stratified,,ruby-mastodon-mastodon-add-one-line,276,301,59,63,ok,0.41586500000000004,63244,206940,63
Ruby,,stratified,,ruby-mastodon-mastodon-insert-only,670,823,164,199,ok,8.682323,689644,1697588,199
Ruby,,stratified,,ruby-mastodon-mastodon-move,781,781,148,148,ok,0.32563,56320,209998,148
Ruby,,stratified,,ruby-mastodon-mastodon-normal-change,281,286,62,64,ok,0.686496,108254,286716,74
Ruby,,stratified,,ruby-mastodon-mastodon-one-operator,668,668,68,68,ok,0.17010699999999998,28224,102604,68
Ruby,,stratified,,ruby-mastodon-mastodon-rare-example-of-true-move,489,489,54,54,ok,0.119272,14176,67726,54
Ruby,,stratified,,ruby-mastodon-mastodon-smal-change,435,422,77,74,ok,0.7612810000000001,92606,352120,77
Ruby,,small,,ruby-mastodon-mastodon-use-context-and-new-test-case,3967,4344,957,1055,ok,2.246517,442496,1338590,1060
Ruby,,full,,ruby-mikel-mail-whitespace-only-change,1668,1653,440,440,ok,0.8583770000000001,110976,409578,440
Ruby,,full,,ruby-moneta-rb-moneta-change-one-identifier,585,584,110,110,ok,0.25249499999999997,28736,125656,110
Ruby,,full,,ruby-moneta-rb-moneta-trivial-version-update,87,87,18,18,ok,0.0415,7440,30700,18
Ruby,,full,,ruby-rapid7-ruby_smb-add-import-and-one-expression,15069,15218,1887,1928,ok,28.138637000000003,2506232,7447451,1928
Rust,,full,,rust-fornwall-rust-script-add-lifecycle-management,31319,31331,7116,7137,ok,19.096248,1767552,7216042,7137
Rust,,stratified,,rust-gyulyvgc-sniffnet-add-mod,62,87,19,25,ok,0.076851,9684,41608,25
Rust,,stratified,,rust-gyulyvgc-sniffnet-add-mod-2,66,89,19,25,ok,0.07519,9684,41632,25
Rust,,stratified,,rust-gyulyvgc-sniffnet-add-mod-3,44,66,13,19,ok,0.061795,7408,32788,19
Rust,,stratified,,rust-gyulyvgc-sniffnet-remoev-attribute,342,336,58,56,ok,0.33110700000000004,47200,186598,58
Rust,,stratified,,rust-gyulyvgc-sniffnet-rename-one-identifier,68378,68387,18034,18034,ok,56.770520999999995,7063680,23174598,18034
Rust,,stratified,,rust-protocolbuffers-protobuf-add-enum-variant,2056,2081,418,423,ok,1.2533500000000002,149790,591308,423
Rust,,stratified,,rust-protocolbuffers-protobuf-add-two-attributes,2053,2151,418,442,ok,1.054635,111488,478702,442
Rust,,full,,rust-quietvoid-dovi_tool-change-to-templated-call,2982,3018,828,861,ok,11.193378000000001,668622,3099700,876
Rust,,full,,rust-rbspy-rbspy-add-two-test-cases,133472,134595,24899,25152,ok,97.843639,7069824,27609089,25152
Rust,,full,,rust-refirmlabs-binwalk-whitespace-only,37771,37741,5373,5373,ok,13.560193,1769600,6276794,5373
Rust,,small,,rust-rust-lang-rust-add-key-to-function-arguments-and-call-sites,27847,27906,5765,5791,ok,54.486184,3103482,14630002,5791
Rust,,stratified,,rust-rust-lang-rust-add-note-comment,750,812,97,99,ok,1.150973,140036,435716,99
Rust,,stratified,,rust-rust-lang-rust-add-one-check,6521,6562,1747,1759,ok,4.763806,443520,1641906,1759
Rust,,stratified,,rust-rust-lang-rust-add-or-expression,9056,9085,2091,2097,ok,15.963313999999999,1650080,5269734,2097
Rust,,stratified,,rust-rust-lang-rust-change-use,1183,1200,252,253,ok,0.865922,123650,529346,253
Rust,,stratified,,rust-rust-lang-rust-one-comment-line-into-two,689,764,182,187,ok,0.460306,55808,232377,192
Rust,,stratified,,rust-rust-lang-rust-remove-min-version-comment,497,472,102,100,ok,0.284698,27968,125022,102
Rust,,stratified,,rust-rust-lang-rust-remove-path-from-using,8715,8703,1702,1699,ok,3.664801,442496,1699310,1702
Rust,,stratified,,rust-rust-lang-rust-remove-starting-comment,996,984,322,320,ok,0.747837,111488,394760,322
Rust,,stratified,,rust-rust-lang-rust-remove-warn-comment,283,224,80,78,ok,0.22220900000000002,28224,117604,80
Rust,,stratified,,rust-rust-lang-rust-remove-warn-comment-2,698,624,90,88,ok,0.24368099999999998,28224,122532,90
Rust,,stratified,,rust-rust-lang-rust-remove-warn-comment-3,909,793,124,122,ok,0.354138,55808,195632,124
Rust,,stratified,,rust-rust-lang-rust-remove-warn-comments,642,515,129,125,ok,0.353929,55808,200090,129
Rust,,stratified,,rust-rust-lang-rust-update-comment,792,764,199,199,ok,0.446008,55808,236644,199
Rust,,small,,rust-rustdesk-add-item,32550,32576,8272,8284,ok,25.65434,3563648,11092784,8284
Rust,,small,,rust-rustdesk-add-one-slice-element,38916,38943,9197,9209,ok,29.781064999999998,3563648,11161496,9209
Rust,,small,,rust-rustdesk-rustdesk-actual-logic-change-in-io-loop-medium-sized-file,108156,109471,23218,23510,ok,1447.17626,29491342,180815886,23670
Rust,,stratified,,rust-rustdesk-rustdesk-add-one-token,58443,58469,8633,8645,ok,27.054917,3563648,11115888,8645
Rust,,small,,rust-rustdesk-rustdesk-add-two-values-to-slice,63335,63406,9332,9356,ok,28.659361,3563648,11267478,9356
Rust,,small,,rust-rustdesk-rustdesk-large-file-40k-normal-feature-work,186610,190698,44940,46060,ok,564.9906030000001,21694371,98604476,46134
Rust,,stratified,,rust-rustdesk-rustdesk-move-list-item-with-insert,54033,54039,9671,9671,ok,109.959003,3563648,11327790,9671
Rust,,small,,rust-rustdesk-rustdesk-string-constant-change,47464,47458,9413,9413,ok,29.615397,3563648,13127116,9413
Rust,,full,,rust-skim-rs-skim-format-string,4426,4424,1198,1196,ok,6.2028099999999995,775478,2526338,1198
Rust,,stratified,,rust-tauri-apps-tauri-add-doccomment-empty-line,115160,115165,26081,26086,ok,75.22783,7078016,26941049,26086
Rust,,stratified,,rust-tauri-apps-tauri-add-path-to-const-string,8720,8736,2671,2671,ok,6.187525,884864,3079540,2671
Rust,,stratified,,rust-tauri-apps-tauri-add-pub-to-mod,7781,7785,2595,2597,ok,6.2731959999999996,883840,3183394,2597
Rust,,stratified,,rust-tauri-apps-tauri-add-to-list,7979,7992,2093,2095,ok,6.496329,883840,3173010,2095
Rust,,stratified,,rust-tauri-apps-tauri-add-use-and-function,711,797,115,136,ok,2.0184309999999996,371818,1204778,136
Rust,,stratified,,rust-tauri-apps-tauri-fix-typo-in-string-constant,9630,9630,2922,2922,ok,6.698886,884864,3121320,2922
Rust,,stratified,,rust-tauri-apps-tauri-rename-mod,169,171,19,19,ok,0.044289999999999996,7152,28816,19
Rust,,full,,rust-tiffany352-rink-rs-real-change,14688,10385,4365,2905,ok,25.712899,1451351,9658299,4563
Rust,,full,,rust-tursodatabase-turso-unwrap-to-expect,2937,3023,817,825,ok,3.4253500000000003,278998,1493818,825
Rust,,stratified,,rust-vercel-next-add-mode,92,115,37,46,ok,0.11390199999999999,16362,68642,46
Rust,,stratified,,rust-vercel-next-remove-mod,36,16,13,7,ok,0.03894,4256,18216,13
Rust,,stratified,,rust-vercel-next-simple-identifier-change,10760,10751,2627,2627,ok,5.910869,884864,3158104,2627
Rust,,small,,rust-vercel-nextjs-move-from-one-struct-to-another-and-add-some-code,6934,7193,1344,1380,ok,20.685553,2093306,6103450,1383
Rust,,small,,rust-vercel-nextjs-refactoring-would-require-mulitmap-mapping,46885,46289,9089,9073,ok,64.39568,5311340,17498084,9212
Rust,,full,,rust-weggli-rs-weggli-move-import-around-and-formatting-change,15464,15490,3861,3861,ok,9.60828,1767552,5437042,3861
Rust,,full,,rust-xou816-spot-add-Some-around-existing-code,8419,8425,2383,2388,ok,5.4841120000000005,884864,3144956,2388
Rust,,full,,rust-yannjor-krabby-actual-normal-change,6926,3086,2139,783,ok,29.534943000000002,1332908,12775568,2322
Rust,,small,,rust-zed-industries-zed-add-argument,219899,220123,53901,53939,ok,328.360868,14127232,71670184,53939
Rust,,stratified,,rust-zed-industries-zed-add-mod,103,125,31,37,ok,0.106408,15284,65724,37
Rust,,stratified,,rust-zed-industries-zed-change-mod-and-use,99,160,27,40,ok,0.10691,14316,61282,40
Rust,,stratified,,rust-zed-industries-zed-change-mods,164,183,60,53,ok,0.177701,21696,92919,73
Scala,,full,,scala-com-lihaoyi-mill-add-a-function-call,1125,1216,312,330,ok,3.160037,339226,1125318,330
Scala,,full,,scala-com-lihaoyi-mill-add-a-member-to-expression-chains,16669,16836,3276,3345,ok,65.658152,3349978,17054940,3349
Scala,,full,,scala-com-lihaoyi-mill-add-one-argument,906,930,233,238,ok,2.442424,334390,999438,238
Scala,,full,,scala-com-lihaoyi-mill-assert-format-string-change,2933,2958,699,699,ok,1.2561149999999999,221824,805370,699
Scala,,full,,scala-com-lihaoyi-mill-change-from-one-function-to-other-and-delete-a-function,17115,16669,3416,3276,ok,74.524476,4965615,16548693,3433
Scala,,full,,scala-com-lihaoyi-mill-expand-import-path,9033,9042,2245,2247,ok,4.58229,883840,2935374,2247
Scala,,full,,scala-com-lihaoyi-mill-new-import-used-to-remove-a-lot-of-code,8791,6797,2087,1492,ok,70.131586,5093997,19372178,2284
Scala,,full,,scala-com-lihaoyi-mill-only-change-failure-strings,3363,3383,632,632,ok,1.146974,221824,755370,632
Scala,,full,,scala-com-lihaoyi-mill-real-small-change,2769,3198,971,1150,ok,26.973324,1718947,7550683,1168
Scala,,full,,scala-com-lihaoyi-mill-small-change,4366,4371,808,814,ok,4.7973989999999995,803002,2068370,816
Scala,,full,,scala-com-lihaoyi-mill-small-refactoring,2358,2370,571,576,ok,28.59331,1543412,3830758,579
Scala,,full,,scala-com-lihaoyi-mill-split-import,20331,20361,5602,5609,ok,13.257373,1766528,6088271,5611
Scala,,full,,scala-com-lihaoyi-mill-split-import-2,1321,1349,328,332,ok,0.7239030000000001,111488,410445,344
Scala,,full,,scala-com-lihaoyi-mill-split-two-asserts-into-six-two-times,1836,2146,347,510,ok,164.8638,6828308,21844404,512
Scala,,full,,scala-com-lihaoyi-mill-version-string-change,15310,15310,2167,2167,ok,5.021612,886912,3063848,2167
Scala,,full,,scala-sirthias-parboiled-value-change,896,897,239,239,ok,0.475294,110976,352598,239
Scala,,full,,scala-xerial-xerial-java-actual-code-change,5175,5431,1096,1137,ok,163.727418,10258194,25504738,1155
Scala,,full,,scala-ymnk-jzlib-add-a-test-case,1191,2199,333,587,ok,2.86503,451176,1297640,587
Scala,,full,,scala-ymnk-jzlib-add-one-test-case,3924,5284,1175,1624,ok,14.379199999999999,2033131,4668965,1624
Scala,,full,,scala-ymnk-jzlib-interesting-probably-has-no-optimal-solution,1077,959,240,217,ok,1.826984,307298,812002,243
ShellScript,,stratified,,shellscript-ansible-ansible-a-small-add,304,336,38,45,ok,0.118454,14176,60761,45
ShellScript,,stratified,,shellscript-ansible-ansible-add-commadn,80,162,18,34,ok,0.24662399999999998,49028,152526,34
ShellScript,,small,,shellscript-ansible-ansible-add-variable-and-string-expansion,3494,3543,711,730,ok,5.172454,782694,2453714,730
ShellScript,,stratified,,shellscript-ansible-ansible-only-insert,372,616,47,88,ok,0.178219,22832,92860,88
ShellScript,,small,,shellscript-ansible-ansible-simple-deletion,207,148,47,38,ok,0.5761580000000001,108134,310097,47
ShellScript,,stratified,,shellscript-ansible-ansible-small-add,68,118,17,26,ok,0.19721,36370,110844,26
ShellScript,,stratified,,shellscript-ansible-ansible-small-change,576,684,100,119,ok,0.271001,43360,164614,119
ShellScript,,full,,shellscript-docker-docker-bench-security-move-all-functions-by-one-and-add-one-to-the-end,44020,44630,9447,9589,ok,22.409624,3532928,11960939,9589
ShellScript,,full,,shellscript-fleetingheart-ksre-multiline-string-change,2383,2391,568,568,ok,1.132433,221312,755538,568
ShellScript,,small,,shellscript-genymobile-scrcpy-add-two-flags,2836,2852,630,632,ok,1.6435440000000001,279296,978174,632
ShellScript,,stratified,,shellscript-genymobile-scrcpy-insert-only,279,316,82,90,ok,2.638578,367796,1128798,90
ShellScript,,stratified,,shellscript-genymobile-scrcpy-version,675,675,114,114,ok,0.23359,55808,179066,114
ShellScript,,stratified,,shellscript-genymobile-scrcpy-version-2,679,679,114,114,ok,0.22898300000000002,55808,179066,114
ShellScript,,full,,shellscript-go-delve-delve-add-if,2157,2234,668,698,ok,1.531134,221824,778170,698
ShellScript,,full,,shellscript-hgst-libzbc-add-variable,335,354,27,34,ok,0.089575,13536,51820,34
ShellScript,,full,,shellscript-imapsync-imapsync-add-some-test-cases-and-a-few-other-changes,239783,241564,25012,25227,ok,86.750324,7078016,30429672,25228
ShellScript,,stratified,,shellscript-jesseduffield-lazygit-version,183,183,31,31,ok,0.064167,14048,48514,31
ShellScript,,small,,shellscript-langchain-ai-langchain-some-interesting-raw-string-to-string-content,399,531,78,105,ok,2.345149,403098,1022354,109
ShellScript,,full,,shellscript-maxsatula-ocp-small-change,379,383,68,68,ok,0.131696,28224,98402,68
ShellScript,,stratified,,shellscript-microsoft-playwright-version,126,126,22,22,ok,0.038121,7152,26004,22
ShellScript,,stratified,,shellscript-mongodb-mongo-small-change,446,368,86,79,ok,0.230925,28688,116598,87
ShellScript,,small,,shellscript-nextcloud-server-change-invocation-string,14241,14273,3045,3045,ok,5.549958,884864,3174184,3045
ShellScript,,full,,shellscript-nicolargo-glances-add-shebang,28,50,13,18,ok,0.05012,6588,24291,18
ShellScript,,full,,shellscript-nomad-software-vend-huge-multi-line-strings-updated,17711,17241,768,768,ok,1.6618570000000001,221824,831742,768
ShellScript,,stratified,,shellscript-nvm-sh-nvm-add-one-line,2364,2410,543,561,ok,1.239386,221824,690324,561
ShellScript,,small,,shellscript-nvm-sh-nvm-upgrade-version-string,142060,142060,33122,33122,ok,97.187989,14127232,45426620,33122
ShellScript,,stratified,,shellscript-openhands-openhands-update-string-value,91,88,20,20,ok,0.037357,7152,25460,20
ShellScript,,full,,shellscript-openlightingproject-ola-real-small-change,14437,14731,2193,2220,ok,39.495902,4980442,13294452,2221
ShellScript,,stratified,,shellscript-paddlepaddle-paddleocr-insert-inside-a-string,293,305,16,16,ok,0.033277,7152,24490,16
ShellScript,,stratified,,shellscript-pandas-dev-pandas-remove-one-line,5305,5245,760,755,ok,1.709187,222848,816050,760
ShellScript,,stratified,,shellscript-pi-hole-pi-hole-add-comment,289,331,56,57,ok,0.14188800000000001,23536,79846,57
ShellScript,,small,,shellscript-pi-hole-pi-hole-sql-code-in-string-constant,53640,53658,8880,8880,ok,19.743729000000002,3534976,11689494,8880
ShellScript,,small,,shellscript-pytorch-pytorch-change-invocation-string,12524,12524,1988,1988,ok,3.6768170000000002,884864,2729382,1988
